content_id,content,subject,sentiment_word,sentiment_value
351,推荐金平面GL2K，目前就是Z7上台机听交响古典，2K就用三星S7 EDGE直推，当随身听用，起码我觉得很好,音质,好,1
352,感觉经历了战火,其他,,0
353,短暂玩过，金属的确不错。极致还是HFI、PRO和Signature线值得玩。,配置,不错,1
354,我的Pro900陪了我7年了吧，比你这个成色好一点有限。耳罩可以换，头垫也可以。我的已经换了2圈了，依旧屹立在我鼓边上。,音质,好,1
355,真的是好文,其他,好,1
356,好文先顶后看,其他,好,1
357,看完了，没有毒性,其他,,0
358,MK8能推701吗,其他,,0
359,楼主辛苦了，理解深刻，文笔也好。南京百家湖一带风景宜人，是个听音的好地方。,其他,好,1
360,"不爽, 比800s差不少, 流行人声的话 反过来",音质,差,-1
361,不好,其他,好,1
362,800以下档次，古典最好的是德国大师qp400 gmp400,音质,好,1
363,直推肯定也不错的,其他,不错,1
364,玩了这么多年箱子和耳机，这两牌子真没听说过。,其他,,0
365,在用他家的中端电源线，挺好的。,配置,好,1
366,adx5k试过吗？apt2k我也有，搞一只adx5k再退烧不迟[狗头],其他,,0
367,都是好耳机，可惜前端太差，耳机真正的实力基本都没有发挥出来。,其他,好,1
368,总结的不错，但黑标2并不是定位什么gs2ke-gs3ke之间，单纯的一个gs2ke的调音改版罢了。,其他,不错,1
369,德国机可以。其他不推荐，尤其是你听古典的。,音质,,0
370,我肯定选嗓子，其他不考虑,其他,,0
371,我自己用的就是红参考，声音非常好。至于光头读不出碟，那估计是那台机器的事。和弦用的都是cd-pro2，差不多市面上最贵最稳定的转盘了，这还能读不出碟吗,价格,好,1
372,THROR SUSVARA ,其他,,0
373,he6四螺丝版，苏斯瓦拉,其他,,0
374,香格里拉,其他,,0
375,he1000 se就可以了,其他,,0
376,用这种线连电脑集成声卡到音箱，动态范围直接减少6db,配置,,0
377,这个问题就是XLR平衡转单端的问题，举个例子，草医NIAO它是兼容XLR平衡和RCA单端的，两极就是单端三极就是平衡，有个输入源切换功能。如果在平衡输入下接入RCA转平衡的头子，效果和切换成单端基本是一样的。但是你射耳放没有设计到单端输入，可能会有不一样的效果。,其他,,0
378,"原理上没有问题, 别的无所谓, 有需求就用.",其他,,0
379,你确定是XLR不是AES?,其他,,0
380,还是建议楼主把解码/一体机的型号报下，或者至少拍个后面接口的照片大家看一眼就明白了,其他,,0
381,小不点ldp1000.,其他,,0
382,丽特的再生电源，有这个功能,配置,,0
383,日本电压是100V，市面上转110v的那种千万不要用,配置,,0
384,三五天不关夸张了。一屋子人接力听？,其他,,0
385,没有哪个机器是要规定每次使用时间的，合理使用范围内都应该不需要担心，除非机器本身有问题,其他,,0
386,需要听的时候开机先烧几分钟，听闭关机就行。,其他,,0
387,价格要是便宜的多可以arya,价格,,0
388,He1000v2 声音較寬松，線不同，而且有3條線，推力要求一樣,其他,,0
389,HEKV2是比较绵软宽松暖厚的声，ARYA有点怪怪的相对紧一点，我选择HEKV2,其他,,0
390,。。。。其实有点跟玩表的差不多，几千的快的跟几十万的，能分辨的出走时的精准度吗？肯定不能，但是表芯的结构，工艺，镶嵌 外壳等确实有很大的差异，体现了一种智慧。所以我个人觉得天价线，有一半的价值都不是在声音上，而是在其他方面，对多数人来说不值，但是对于有钱人来说不在意，就跟表一样的，有的表还不是你想买就想买,配置,差,-1
391,我用过最特别的线，是原来有一条纳米金308的电源线，第一次感觉到电源的区别那么大，换上去以后整个声音都跟抹了奶油一样的如丝般顺滑，但是顺滑以后淘太难听了，用过最不值的是一条木内和夫的 8000左右的一条电源线 ，觉得跟1000多的也没有啥区别，闲置了半年以后，因为换设备了又拿出来用了一下发现哇，还不错，但是过了一个月以后还是卖了，不值,配置,不错,1
392,两年前刚入adx5000的时候，也是到处找耳放，后来阴差阳错入手了现在的耳放，自我感觉良好，从此不在不再关注其他了，安心的听歌了.....,其他,好,1
393,精彩THR-1 可能会有底噪问题，而且很严重。不确定是否每台都这样，但我的那台有这个问题。声音方面值2000多的价格，染色很好听（不确定是否高文的风格，但是跟高文的毒文描述接近）。,价格,好,1
394,超鼠和铁三角bha100搭配的听感都还不错,其他,不错,1
395,好吧，其实我当时是盲狙的，但是意外的还挺不错,其他,好,1
396,A281 或者A1000,其他,,0
397,别问  问就是不要买。为啥？因为二手不好出，他家不重视国内市场，又没啥枪手关注度不高。不过东西还行，不是那种玩玩就出的心态的话还是可以安心搞一搞的。,其他,好,1
398,他家还是耳放强，以前听过他家的5k档一体机，解码拉跨，就是送的，后来当纯耳放用了,其他,强,1
399,R27很适合古曲弦乐，声音比较模拟，我用了一年了,其他,,0
400,"比GDX2,蓝宝石3，金画眉，DA10明显高一个档次!",音质,,0
401,我出台老何r8解码，挺不错的。,其他,不错,1
402,学习了。,其他,,0
403,楼主住在窑洞里吗？,其他,,0
404,以为60th木碗公布+1，不过恭喜楼主喜提皮碗,音质,,0
405,600 650  660随便选,其他,,0
406,输出阻抗40+欧，首先排除40欧以下的低阻耳机,其他,,0
407,GDX2推6系有点浪费,其他,,0
408,mark,其他,,0
409,赞&#128077;，不过 杰长老是谁？,其他,,0
410,mark！,其他,,0
411,有几张专辑Qobuz有，听了一下确实不错，收藏了,其他,不错,1
412,国内的商家对美的理解真的是一言难尽。,其他,,0
413,pro idsd 推d7000也有明显效果。中频终于不凹了，人声饱满圆润了，齿音不刺激了，低频不肥了，依然保持深沉有力有形的低频，高频依然华丽贵气。立体感出来了，只不过横向声场变化不大。,价格,,0
414,pro 是自带解码和耳放啊，我这个新版的直接有4.4平衡口，耳机插上就行了,其他,,0
415,ifi的东西对周边挺敏感的，usb线换一下，用个好点的数播或者把机线换掉同时搞个ele的两位电处都会提升明显,配置,好,1
416,太傅乐,其他,,0
417,Pro I dsd已经很好，要再升级8万以上解码才有意思,其他,好,1
418,有钱就是好，这玩意不便宜吧,价格,好,1
419,必经之路。,其他,,0
420,650听了12年的飘过,其他,,0
421,HD600是耳机发烧友必入的一个型号,其他,,0
422,HD600是烧友必经之路，也基本上是退烧货，上限很高的耳机。,其他,,0
423,感觉听感上还是650稍微讨好耳朵点，耐听度都差不多,其他,好,1
424,HD六百无论性价比还是完成度、调音、完整性，都堪称一绝。素质虽然一堆可以吊打她，但是对我来说，她永远是最讨耳朵的那个。一个字：就是舒服！,价格,,0
425,z7m2,其他,,0
426,Z7M2吧，易推，不出恶声，适合流行，我的DX300就已经推动有模有样了,音质,,0
427,r70x，佩戴和素质都强，高阻开放式高低频表现都很出色，也有后续提升空间,其他,强,1
428,这玩意准备卖100年吗？,其他,,0
429,听说挺流行不错，听古典没人使用它,音质,不错,1
430,梦回2015年，除非是喜欢dac1的调音，不然这机子现在实在没啥优势。,其他,,0
431,马兰士跟hifi无关，可以当作10几年前的组合音响范畴。,其他,,0
432,800s不是，那些开口十万的人是。,其他,,0
433,没那么玄乎吧，hd800s的规模感是自带的，不是耳放给于的，阻抗就只有300欧，灵敏度也不低，iphone插上照样恢弘大气！,其他,,0
434,既然实体店体验过感觉可以，那直接问实体店里面的那一套是什么搭配，多少钱不就完事了？,其他,,0
435,同意楼上，既然实体店体验过觉得不错，那就参考实体店的搭配来。,其他,不错,1
436,天使在人间,其他,,0
437,所以为啥要看别人咋说呢，实际万元内一体机推800s照样也能听,其他,,0
438,口嗨不代表实践,其他,,0
439,实体店为了卖耳机，那设备不是土豪你压根不要想。说推荐上10万的，本就没有10万元来投入，所以最后你想买只能盲狙，或租器材试听再买。展会倒是可以试听低中高设备和耳机，但是环境有些吵杂，也影响一点点。,其他,,0
440,没钱了,其他,,0
441,消费降级，玩不起了,其他,,0
442,被我买光了,其他,,0
443,听过白金usb垃圾中的战斗机。,音质,垃圾,-1
444,USB和hdmi（接视频，不当iis用）挺不错的,其他,不错,1
445,正在用这款USB线，挺好的,配置,好,1
446,设备对usb线的敏感程度没有模拟线大,配置,,0
447,交换机每个端口的性质都是会有略微区别的，不同信号线之间的互感和互容会引起线上的噪声，这个东西在学术上叫做串扰。所以隔开是有必要的，让数字讯号间隔越远，干扰就能降到越低。,配置,,0
448,"不值那个价格,补品价格等于耳放价位,才能出好声",价格,好,1
449,逛了一年多论坛，就准备买这个了，必须是橙红色的,其他,,0
450,自己搜下，是个适应性蛮广的耳放，喜欢就买呗，二手也好出。,其他,好,1
451,必须是这个色,其他,,0
452,K712或者650吧，650完爆660s,其他,,0
453,600虽好，可是600貌似不适合我的听歌风格吧。。,其他,好,1
454,女声702，男声712，如果要选AKG的K7系列,其他,,0
455,收原线还不如做条黑参考之类，价格便宜，声音也比原线明显好些。evo必须上平衡，单端太拉胯了,配置,好,1
456,1，咔嚓剪掉800s原线改四芯平衡，声音会比以前800s四芯平衡机配暖润，还可以和预留原线6.35方便对接听单端；2，收根以前的机配四芯平衡。,配置,,0
457,我就喜欢天马流星拳,其他,,0
458,我也经常用吕思清梁祝和王菲天空试音，特别是梁祝5-6min那一段，基本一听就明了,其他,,0
459,这个2A3胆机木纹面板挺好看的,音质,好,1
460,木头面板骚啊,音质,,0
461,都是高阻耳放不太适合推平板，特别是2a3缺低频是明显的阻抗不匹配,其他,,0
462,拿什么放推？还有用功放？国行2799 24期送蛋糕我看可以了。,其他,,0
463,900美元？没看错吧,其他,,0
464,论坛大佬刚刚批银彩晶彩的帖子刚过，说hifiman才是真材实料的诚信厂家呢。我也是银彩330，不敢开腔。,其他,,0
465,对比手上的线材，我发现，银彩高频很好，分析力，背景好，自带密度高的宽松的音染，尤其是人声听起来有种慵懒的感觉，但是不建议用多。,配置,好,1
466,银彩330i是他家低端产品啊，性能不咋的，银彩770i跟chord signature tuned aray信号线倒是同一级别的，只是声音风格不同,配置,,0
467,铜彩铍铜镀银信号线闲鱼收过，刚开始觉得解析提升直呼爽，听了半天就发现极端刺耳不耐听，亏200出了，感觉铍钯之类的走偏风金属少碰为妙，金银铜稳妥点,配置,,0
468,苏默的信号线基本不会翻车，但是话筒线之类的比如双子座那类没法翻译的英文名字线基，感觉中频某个频段能量有点拥堵，感觉就像一条绳上打了一个结,配置,,0
